"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Divya M","","Verified Purchase","Colour: Blue | Size name: 6GB RAM & 128GB Storage","B08XJG8MQM","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJG8MQM/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","March 23, 2021","India","Very disappointing ,Samsung manufactured only 2.4Ghz support mobile in 2021 @ 13000 cost. Newer days below 10000 value mobiles also supporting dual band.I have purchased samsung mobile in 2018 will support 5ghz band, 2021 manufactured mobile will not support dual band very shameful.This is cheating of amazon not mentioned same in details about the product. I am suggesting don't buy those who are using Jiofiber WIFI.","","Not recommended for Jiofiber users","44","https://www.amazon.in/gp/profile/amzn1.account.AFWETAGWRAXUYLIOTBJ6A4PEUNMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/RQ2G42LD8PC5N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Palak Sharma","","Verified Purchase","Colour: Black | Size name: 4GB RAM & 64GB Storage","B08XJCMGL7","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJCMGL7/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","March 22, 2021","India","Samsung m12 gives smooth performance. Its 48 mp camera is good but the quality of image it captures is low quality.It has a long battery of 6000 mah. While charging phones heats up. But within a few minutes,it cools down.Overall it is a good phone in 11,000/- Update: 6 may 2021 Now its one and half month is over and it has started to heat up unecessary during charging. 🙄Update : 4th July 2021 The phone is not taking charging instead it is draining the battery. I does not expected this type of issue with #samsung.","","Good one at this price","1","https://www.amazon.in/gp/profile/amzn1.account.AE522ZX3LTIW5DUZHI2L3LFNDZZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=14&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R1XLWATX3R6NFY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Vince","","Verified Purchase","Colour: Blue | Size name: 6GB RAM & 128GB Storage","B08XJG8MQM","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJG8MQM/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 11, 2021","India","Pros: 1. Best Battery i.e. 6000mAh. 2. Good Back camera. 3. Good and very necessary features by Samsung One UI. (I bet you'll like it) 4. Good Performance (I use a lot of apps in multitasking but I don't play games so can't review gaming performance). 5. Supports 15WT fast charging. 6. Display is good according to the price range. (Don't get confused on poor display reviews.) 7. Side positioned fingerprint sensor is good. (In starting you can face problems if you are currently using a back fingerprint sensor) 8. Low light image from the back camera is also good. One attached in the image. 9. Currently(11/04/21- 15/04/21) this phone is available @11700 (effective price)using Indusind bank cards so it is a loot deal for now. (Lowest ever price for this phone) Cons: 1. Very bad front selfie camera which is 8MP (If you are a selfie addict then avoid it) 2. Phone is very heavy and big in size. 3. Adaptive brightness is not up to the mark. 4.Animations are a little bit slow. 5. Contact searching speed in the contacts app is very slow.(Resloved after update) 6. After every update they install MX Takatak, Moz like apps which you can uninstall anytime. ( I think to make this phone that much affordable they are trying few methods of Mi and other Chinese brands.) Result: Best phone with all the latest features in this price range. @ 11700 - 12500 Important(For those reviews who are saying the phone is slow): Got to developer options(Search Google for how to enable it ) and then Set Windows Animation Scale to .5x, Transition Animation Scale to .5x, Animator Duration to .5x. (Earlier all 3 developer options are set to 1x that's why the phone seems a little bit slow). Update: After update Contact searching speed became very good.","","Best Phone @12499 for 6 GB RAM/128 GB ROM Variant","3","https://www.amazon.in/gp/profile/amzn1.account.AHGC7MXU2ZJAXXQKSXRH7XQP4XGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=7&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/RI5SH4VZL2SPA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Kanthi mathi","","Verified Purchase","","","","4.0","April 04, 2021","India","This phone is the best in this price range with best battery and camera performance. I would have more pleased if it had an amoled display . Surely Samsung had the ability to imply an amoled screen but they didn't . They could have used Snap dragon 600 series chipset instead of the exynos. But still this is the best phone under this budget. Better that A21s of Samsung . It's the best 10k budget phone now. Don't get confused with f12 it's just same as M12.","","Best batteryPretty good deal .Luv Samsung and Amazon for fast delivery and deals","1","https://www.amazon.in/gp/profile/amzn1.account.AGX6KCZVHLUTKB3DUMBHOVLEDCRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=12&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R1A9YX5A41GCZQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Nutan Sinha","","Verified Purchase","Colour: Blue | Size name: 6GB RAM & 128GB Storage","B08XJG8MQM","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJG8MQM/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 03, 2021","India","It's a real monster. Everything is awesome from display to processor EVERYTHING. Fingerprint works very fast. Battery life is also really huge. Those who are not in favour of camera quality they're wrong camera quality is just awesome, size of pic goes more than 20MB from main 48mp camera. Must buy product. Really happy from it 😌. Once again no complains regarding anything.","","Everything is just lit at this price🔥 . No complains about anything","15","https://www.amazon.in/gp/profile/amzn1.account.AHOENAICRWH43YAWB6KXLUEUO4YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R13EBV0W5QINI0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Zameer","","Verified Purchase","Colour: Blue | Size name: 4GB RAM & 64GB Storage","B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2.0","April 18, 2021","India","Genuine feedback after 1 week of usage Good things: Low Price Bad things: 1. Battery drains very quickly..my old realme mobile was 3000mah battery but was getting me 1 full day and this phone is 6000mah Battery but drains by evening 2. I am using 4GB ram and its very very slow and very lagging..very versatile very horrible 3. Finger print scanner everytime i get error message could not detect correct impression try again 4. It says 48mp true camera but i could not notice any difference from my old 16mp camera 5. No cancelation or refund policy 6. NEVER BUY FROM AMAZON IF NO CANCEL/REFUND OPTION IS THERE Conclusion: Better to chose any oppo or realme mobile in this budget","","Disappointed..Worst mobile ever","1","https://www.amazon.in/gp/profile/amzn1.account.AFGAKW3YCEZ2GQP6NNJZO5U6DEFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=9&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R3VEI4WWN86K4P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Roshan Elias","","Verified Purchase","","","","3.0","April 16, 2021","India","Good phone for the price. The responsiveness of the screen to touch is a little wanting. Battery not as good as expected, lasts for about a day and a half with moderate usage. Camera is great but it's a pain to select and toggle through the settings. Really have to look hard to realise it is a high resolution image. My other purchase is an M12 which feels really premium compared to this phone. The price difference at time of purchase was only 2k.","","It's a meh phone","","https://www.amazon.in/gp/profile/amzn1.account.AFZ6SNUXXNWOMA53K24TANPAGKWA","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=21&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/RDQ2OZ9JXCGQ8?ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","SMBuyer","","Verified Purchase","Colour: Blue | Size name: 6GB RAM & 128GB Storage","B08XJG8MQM","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJG8MQM/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","April 03, 2021","India","This is Samsung's worst phone and it hs many glitches. Samsung doesn't even cleverly keep this phone on exchange deal because it wants to push this flop phone. The settings screen automatically come on home screen randomly on any other thing that is playing. Its camera is less than mediocre. Sound quality is bad. Only redeeming feature is battery life but then who wants long battery is everything else substandard. I want to return this but there is no such option. I want to exchange it for another model but there is ni such option either. I think Amazon and Samsung are taking us for a ride. We customers must raise our voice against such malpractices. Amazon is also allowing substandard, unverified sellers to peddle junk with misleading photos and information.","","Worst Samsung phone","19","https://www.amazon.in/gp/profile/amzn1.account.AGCJGFZNNKXJLO2PBGROAGQFYC7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R2GRRO4CW7HO3E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Anand Jaiswal","","Verified Purchase","Colour: White | Size name: 4GB RAM & 64GB Storage","B08XJGNQS7","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJGNQS7?formatType=current_format","5.0","March 21, 2021","India","Samsung is the beat","","Samsung I love you","8","https://www.amazon.in/gp/profile/amzn1.account.AHJP36QOV3URZVTIUGE5DX5XETNA","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=8&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/RURUI8CF2NTSW?ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Sabah Faizan Misri","","Verified Purchase","Colour: Blue | Size name: 4GB RAM & 64GB Storage","B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 02, 2021","India","Using Samsung smartphone after many years. But have to admit samsung smartphones improved a lot as compared to TouchWiz days. Performance, camera are very good on this device. Battery life excellent. All features functions as intended to be. No bugs in software. User experience is really great. Delighted with this purchase.","","Great user experience","1","https://www.amazon.in/gp/profile/amzn1.account.AHIFIUIRYT7AUD5KO6434PNPR5TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=24&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R179UKFYEZ17ED/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","RAJAVIGNESH","","Verified Purchase","","","","1.0","March 21, 2021","India","No 5Ghz wifi band on this mobile, miserable in 2021 , even my previous mobile of Samsung which I bought in 2017 have 5Ghz wifi , it's a big comedy","","No 5Ghz wifi band","91","https://www.amazon.in/gp/profile/amzn1.account.AFOFAW5X2T2SPUWNMJ6VUEN5IUKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=2&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/RGPI5PLZCA7J8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","vibhor","","Verified Purchase","Colour: Blue | Size name: 6GB RAM & 128GB Storage","B08XJG8MQM","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJG8MQM/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","May 04, 2021","India","Samsung Galaxy M12 features a 6.5-inch HD+ Infinity V display with 720x1600 pixel resolution. The smartphone display comes with a 90Hz refresh rate. Samsung Galaxy M12 is the only smartphone in this price range to come with this high refresh rate. Samsung Galaxy M12 comes with an adaptive refresh rate which means that the panel cannot be locked at a high refresh rate. The high refresh rate display functioned smoothly during scrolling through Facebook and Instagram. For some reason, the refresh rate on the Samsung Galaxy M12 is locked at 60Hz for the notification centre. Also, the 90Hz mode is turned off while using apps like YouTube. Despite the high refresh rate and HD+ resolution, the display on Samsung Galaxy M12 is not that sharp and vibrant. The brightness is also not great and you might face some struggle while using the smartphone under direct sunlight. The display is large enough for you to enjoy movies and also play games. The display also comes with an eye comfort shield which reduces the blue light from the screen and prevents eye strain. The display on the Samsung Galaxy M12 is decent but it is definitely not the selling point of the handset.","","Awesome phone","","https://www.amazon.in/gp/profile/amzn1.account.AHVH242HGO2QL2Y7SMN2C5LKLWVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=11&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/RNDJSRNUAT3R4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Shiva","","Verified Purchase","Colour: Blue | Size name: 4GB RAM & 64GB Storage","B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","July 12, 2021","India","Pros 1. Big display phone 2. Very good battery life 3. Not heating on usage 4. Good sound/audio 5. For my usage, good processing speed and good RAM Cons 1. Touch screen is not very accurate- I am having to click on a button multiple times to get it clicked 2. Like, MI, Samsung has Samsung apps that though useless to me constantly keep running and updating and occupy memory and cannot be deleted 3. Brightness control is not good - max brightness and min brightness have less difference 4. Camera is ok","","Economic but great to have","","https://www.amazon.in/gp/profile/amzn1.account.AHJRXYQOAG62OGJKTOSSRBTMXJCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=11&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R1IVW8355NBWUS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","TARAK SHAH","","Verified Purchase","Colour: Blue | Size name: 4GB RAM & 64GB Storage","B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 21, 2021","India","Very good phone. Camera display speed very good. Weight is little heavy. But worth compare to the price","","Phone 📱 overall review","13","https://www.amazon.in/gp/profile/amzn1.account.AEHABWQZ7LBA4JBAD5ENFMI5VBHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/R3KQLRASOD9X6R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
"B08XGDN3TZ","Samsung Galaxy M12 (Blue,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","4.1","8765","Sunny","","Verified Purchase","Colour: Blue | Size name: 6GB RAM & 128GB Storage","B08XJG8MQM","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/product-reviews/B08XJG8MQM/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 20, 2021","India","Amazing blue colour, If you need battery backup phone and have extream use of phone stock market trader like me, go for it without second thought. Superb battery. 100% would last 1.5 or 2 days. Processor is not good enough to handle game. So it's not gaming phone. Screen refresh rate is quite good. I returned my third class POCO F1 in 8k by cashify and bought this one. I got good deal. Camera quality is not good enough.. you need to on 48mp always.","","Amazing battery backup. Last 2 days","1","https://www.amazon.in/gp/profile/amzn1.account.AEFLBTDTYN34ATRUKCOENUC63FZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.in/product-reviews/B08XGDN3TZ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=13&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Samsung","https://www.amazon.in/gp/customer-reviews/RDFPHW2YG4QPG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08XGDN3TZ","https://www.amazon.in/Samsung-Galaxy-M12-Storage-Processor/dp/B08XGDN3TZ?smid=A1EWEIV3F4B24B&pf_rd_r=JD94BDXMQRFZTZK1QFWC&pf_rd_p=62887b7a-8c70-40cb-8190-cd9b8621ddbd&pd_rd_r=821178bb-4534-44e4-9943-8fc4c8caebab&pd_rd_w=Y57Oo&pd_rd_wg=t1viE&ref_=pd_gw_unk"
